applicant_id,ability,portfolio_score,interview_score,admitted,data_source
67,1.3634287120856987,0.45192228339364876,0.5585646617816299,False,applicant_pool
68,-1.8807984279740577,-0.29415243484556425,-0.7380622205515827,False,applicant_pool
69,-0.31790654862846257,-0.2424967920780333,0.1490603337610107,False,applicant_pool
70,-0.8670052563234263,1.7073620136715535,0.7385384461911568,False,applicant_pool
71,0.11922586112739209,2.710546768846383,1.6092603718877714,True,admitted_students_file
72,-0.5714492191967373,-1.2043669485340438,-1.8446871172257124,False,applicant_pool
73,-0.16615784194973238,-1.2594712043760588,0.31610662576055515,False,applicant_pool
74,1.8821748802040494,-0.9571528278081498,1.043568096464156,True,admitted_students_file
75,-0.1697197964203783,-0.10328841503855507,0.06097594982450752,False,applicant_pool
76,0.4137923171902139,0.895780511037257,0.5622275146062803,False,applicant_pool
77,-0.2322693299242352,0.591252942048272,0.2598494885936083,False,applicant_pool
78,0.07571328795683367,0.17203113678046833,0.2763359650582693,False,applicant_pool
79,0.006016680436071459,0.5289355469578989,0.6276319271195816,False,applicant_pool
80,0.4483240659731595,-0.6920861566283695,0.3555928430044674,False,applicant_pool
81,1.165307535547177,-0.2441227717526189,0.05104002836789867,False,applicant_pool
82,1.6473939976033294,-0.020094548375796818,0.03112676615699317,False,applicant_pool
83,0.30962008190916684,-1.5842163388718526,-0.7694909711342977,False,applicant_pool
84,0.5895468860356021,-1.161310204722596,-1.5946982932738794,False,applicant_pool
85,-1.150864509185567,-1.121566061277659,-1.7036425672966433,False,applicant_pool
86,-0.08787674241562057,0.7641082236837743,0.08311758174606604,False,applicant_pool
87,0.940289464883589,0.24535494857241638,1.114892603287572,True,admitted_students_file
88,0.8659686384171532,0.611061200073943,2.3478873198596286,True,admitted_students_file
89,0.21160973279505021,-1.8396549898024643,-2.419442853787312,False,applicant_pool
90,0.8863939595679524,-1.4835666860516032,1.2037672490085076,True,admitted_students_file
91,0.49076670899381886,0.6632154402564954,0.586935785629386,False,applicant_pool
92,1.2003062582593216,-2.778669641666051,-0.7824701216935681,False,applicant_pool
93,0.2893591569571111,1.2246293575998046,-0.006289975874606224,False,applicant_pool
94,-0.35569831557103465,-1.82331714352279,-0.7185499492525615,False,applicant_pool
95,0.33584125693302364,0.8433448919249784,0.7955017722039082,False,applicant_pool
96,-2.9305943758527757,-0.8885846247569626,-2.525493538228131,False,applicant_pool
97,0.38288573638504947,1.0489037151715825,-0.4255064369202566,False,applicant_pool
98,-3.6484128252147836,3.208160913916495,-0.23450597265068868,False,applicant_pool
99,-1.723463407405418,-2.2731776301211255,-2.005736847720651,False,applicant_pool
100,0.45176860094098414,0.6953771478606484,0.5802496918828292,False,applicant_pool
101,0.47752933726679525,-1.8081627135937397,-0.042972152661608476,False,applicant_pool
102,-1.1624287801399305,0.4267689222175041,0.3148477126743765,False,applicant_pool
103,-0.7121020418789388,-0.20677216355189393,-1.0460350014486348,False,applicant_pool
104,1.370540988614132,0.1297823224618433,2.0917898533575587,True,admitted_students_file
105,-0.48403013157267616,-0.911686276328237,-0.875509190108036,False,applicant_pool
106,2.242920312402985,0.7805411094965004,2.000071599786147,True,admitted_students_file
107,-0.001919853176346149,-1.448357837970381,-0.8733936434234609,False,applicant_pool
108,0.4080361768812668,1.2416372628987402,1.120808761515793,True,admitted_students_file
109,1.6168743984986076,-0.40925030661018263,-1.0561376899334793,False,applicant_pool
110,0.13102711619341956,-1.4026906774030896,-0.95643579351909,False,applicant_pool
111,-1.0023439806908012,1.5949368233406982,-0.569577182441285,False,applicant_pool
112,-0.10972745169429012,-0.06734265280915312,1.0233394236237354,True,admitted_students_file
113,-0.03561073619009093,1.9076359704420263,2.3270744964685983,True,admitted_students_file
114,-1.3647416522015654,1.2213561293133421,0.5031562428415662,False,applicant_pool
115,-0.25583207134082336,-0.798145704786435,-0.8520127606199398,False,applicant_pool
116,-0.7421920939974367,-0.0849898009367489,-1.2432786873298096,False,applicant_pool
117,0.9243577571874341,0.12103793966357433,0.21920050206023212,False,applicant_pool
118,0.03461187418525562,1.5263031999864394,2.374444132709825,True,admitted_students_file
119,-0.28279574914757005,0.437517713367115,-0.3839688938212681,False,applicant_pool
120,-0.10618193062257626,0.17629262109645927,-1.6033447992622205,False,applicant_pool
121,0.22312201840616613,-0.1998795870983077,0.7362234362898834,False,applicant_pool
122,0.6168141996897798,-0.0505570358546391,1.4184193360253667,True,admitted_students_file
123,-0.9997122286693814,1.3045920856783244,1.3596228880723784,True,admitted_students_file
124,-1.0415876326212719,0.0037053507974743488,0.05222011978906149,False,applicant_pool
125,1.10467921540253,-0.3949972712981747,1.3023570377321776,True,admitted_students_file
126,-0.4123368722047306,-0.5645071656136869,-0.597894772744492,False,applicant_pool
127,-1.416842092596874,-0.553765153836162,-2.734301646625638,False,applicant_pool
128,0.44381270938310463,-1.402095996042765,-0.6033674072787698,False,applicant_pool
129,0.4633698060326869,-0.750375308326479,0.24854736420262696,False,applicant_pool
130,-1.5307152572567064,1.498420275650323,-0.11568077764052435,False,applicant_pool
131,0.2294817154636063,-0.20659926056749658,-0.11171168743525922,False,applicant_pool
132,0.7355830924283736,0.7044116685560984,0.26111396732708136,False,applicant_pool
133,0.37438645170626306,-2.4787565179008344,-2.06905766331689,False,applicant_pool
134,0.6319814837613953,0.5683113089658791,2.066894275608977,True,admitted_students_file
135,-1.404269098090749,-0.16135270436911373,0.2943882873171886,False,applicant_pool
136,0.3310401549961956,-0.48144002289050875,-0.09961290600357602,False,applicant_pool
137,-0.30261975947044656,0.18095995742113172,0.1179876522329942,False,applicant_pool
138,-0.4827901587246448,-0.4958252538120278,-1.3227006580747505,False,applicant_pool
139,0.8705556094197265,-2.123874919888356,-0.3648551568469916,False,applicant_pool
140,1.47927451067423,0.9222479411719373,2.7927440138299486,True,admitted_students_file
141,1.794370054600359,0.24301756134819305,0.2538404044052738,False,applicant_pool
142,1.314807871505905,-0.3139424547478518,0.9752808306844103,True,admitted_students_file
143,-0.10973418163018368,-0.9661853720724374,-0.3220321400551755,False,applicant_pool
144,0.35272016302634307,-1.469857516107135,-0.3568147190800346,False,applicant_pool
145,0.7668228717842437,0.2238927070680576,1.7939374937479242,True,admitted_students_file
146,0.12117794929946196,1.613440960225359,2.5527150397109404,True,admitted_students_file
147,0.13076418791154437,0.2031664767410382,0.05361635751331503,False,applicant_pool
148,0.823753131876182,-1.382761606092826,0.10786606226863182,False,applicant_pool
149,-0.059282646025932216,0.22511672703840255,0.16675574666634727,False,applicant_pool
150,-0.7292869363736615,-0.053342962246727924,-0.9511901391610402,False,applicant_pool
151,-0.4144730658358585,0.8640436260742304,0.4817907739716519,False,applicant_pool
152,0.6339103777337424,0.6067331774117265,1.2764679807947283,True,admitted_students_file
153,0.002993291199955732,-2.9858225341099236,-1.7869889280995892,False,applicant_pool
154,0.34020997686833787,0.5452422044284568,-0.041282928797365614,False,applicant_pool
155,0.6700792422021898,-1.0034794095040838,-0.5412025566452052,False,applicant_pool
156,-0.3748414628976096,-1.421728741448699,-1.486905826947361,False,applicant_pool
157,0.7562481636298061,-0.18847341037356372,-0.2206571788349354,False,applicant_pool
158,0.37884260345839443,0.41097110903001155,0.732856620241432,False,applicant_pool
159,-1.2348130869114786,-1.6407346102868243,-1.5764275357737427,False,applicant_pool
160,1.4423047911862443,0.7045764170575515,2.081135105979505,True,admitted_students_file
161,-0.5007447437569161,0.7633388475315999,-0.4296494762588974,False,applicant_pool
162,-1.6550953431851838,0.046976196299497744,-1.4495125258358512,False,applicant_pool
163,-1.0450437095863023,-0.8676236302270486,-0.15503515452681182,False,applicant_pool
164,-1.021045160678322,-0.979378004189292,-1.4154221620149934,False,applicant_pool
165,0.05217331865753347,1.0259321315802274,0.7218602631306884,False,applicant_pool
166,-0.2738505055462372,-1.5112226864959049,-1.2828701798043467,False,applicant_pool
167,-0.33683196764059287,1.0644704608191784,1.266086593671231,True,admitted_students_file
168,0.6197019654824789,-0.1651991591304367,1.115692900629348,True,admitted_students_file
169,0.3398753611927038,-0.09583449964285712,0.9378722304195939,False,applicant_pool
170,0.31604787064428624,-1.708087705413325,-0.8862285646495918,False,applicant_pool
171,0.40982845732869266,-0.1467166301285866,-0.43968249656223224,False,applicant_pool
172,0.6161346680022383,0.6135855160113759,2.1469672740403274,True,admitted_students_file
173,-2.107953341777443,-1.3364100878519811,-1.6394199453902636,False,applicant_pool
174,-0.3644382522644612,0.4986358672518455,-0.23243283723287295,False,applicant_pool
175,-2.180210064489474,0.08901225367902267,-0.36260538416570576,False,applicant_pool
176,0.03605992679779541,-0.6437556138323068,-0.7699284372537989,False,applicant_pool
177,-0.00463297222434532,0.8546730864913044,1.5400184565055828,True,admitted_students_file
178,1.0455322747896802,-2.202256768978556,0.28292829134637454,False,applicant_pool
179,1.1876343927211208,0.346680748743709,0.3522669017754003,False,applicant_pool
180,0.20277504825236733,1.6194351580732922,1.5916674462263514,True,admitted_students_file
181,-0.5003610773968998,1.4399431391006616,1.1582618328803753,True,admitted_students_file
182,0.48516111254573785,0.3898067205385225,2.3991655312152016,True,admitted_students_file
183,-0.5279176373243135,-0.3016807761308459,-1.0588497510895536,False,applicant_pool
184,-0.001392651443348899,-0.6358025565476308,0.5886034087015434,False,applicant_pool
185,0.9861363169607678,-0.30292579390564206,0.45622905260931956,False,applicant_pool
186,-0.5577713459894236,0.5438072479179061,-0.8780315922528847,False,applicant_pool
187,0.8056786392425009,-0.8072438054594162,-0.08500837692499603,False,applicant_pool
188,0.6774013686923024,0.757423818050381,0.9343617041525392,False,applicant_pool
189,-0.9547918171308215,2.133160518003324,0.024716520386424357,False,applicant_pool
190,0.973894128217401,-0.061883235127395034,0.8113286137045744,False,applicant_pool
191,0.6985663453715051,-1.3443948032833053,0.25067798120633705,False,applicant_pool
192,0.10192588737265744,-1.3447447463164128,-0.6410918004700323,False,applicant_pool
193,-0.7623234580276522,0.7765655517115755,-0.37003350167136345,False,applicant_pool
194,-0.85920601857557,-0.05974617896044361,-0.701249376283285,False,applicant_pool
195,-0.5376625769030224,0.876830896064053,0.21727905769925399,False,applicant_pool
196,0.54259446329196,-0.5336342491593495,0.15794927842293088,False,applicant_pool
197,-0.9556251674013979,0.8306235475398316,0.6956304806580037,False,applicant_pool
198,0.4375122486198699,-0.15829917344972547,0.37184632623085645,False,applicant_pool
199,-1.2417555288783926,-0.7325040553239491,-2.2651563697723196,False,applicant_pool
200,-0.20406858443884895,-0.4009984788023845,-0.7869183414988856,False,applicant_pool
201,0.10964775457400863,-1.1970543554232365,-0.5905995549243523,False,applicant_pool
202,2.4451301450589167,1.9893595585816115,3.669305446834223,True,admitted_students_file
203,-1.3773156555203674,-0.09638181355848706,-0.04941084582566935,False,applicant_pool
204,1.4720145664901334,0.644514088682196,2.618023364973233,True,admitted_students_file
205,0.14984241398728004,-0.5368691328707993,-0.16013728896877416,False,applicant_pool
206,0.41117191801596314,-1.0519278219798232,0.11782508527523639,False,applicant_pool
207,0.11834791338820451,-0.23388051091793519,-1.0932192624764034,False,applicant_pool
208,0.444726818195233,1.1011925333791985,1.3057646797364186,True,admitted_students_file
209,-0.15368510436201774,-0.5207317913982836,-1.191055853266799,False,applicant_pool
210,1.4540501814574582,-0.8705319727294154,0.335509398644903,False,applicant_pool
211,-0.4564711442247224,0.1554642443691435,1.925232387304373,True,admitted_students_file
212,1.1322345721792477,0.4990226007177441,1.2728051277163455,True,admitted_students_file
213,-0.6443671202130229,1.642848168853183,0.04434342818987402,False,applicant_pool
214,-0.06025184640128695,0.35375047837249485,0.4762264149518189,False,applicant_pool
215,-1.0719625522902192,0.643992678531235,-0.640133048555888,False,applicant_pool
216,0.4550237203475199,0.7192752369203216,0.0907734430138113,False,applicant_pool
217,1.4451259569265338,-1.1530153819326303,1.6620695471193878,True,admitted_students_file
218,-0.07735617982085408,-0.9633320704695443,0.07032105569796787,False,applicant_pool
219,-0.19688569870390954,-1.0838962896056503,-0.5906326549041925,False,applicant_pool
220,-1.1146169630679268,-1.3321457556916456,-1.864672070367001,False,applicant_pool
221,-0.2292926535523081,0.7954598748704036,0.15045605577622262,False,applicant_pool
222,-1.5927942597215277,0.29005009166375534,0.23295359755335332,False,applicant_pool
223,-0.9128779867188273,0.07949606309144953,-0.327093973992598,False,applicant_pool
224,0.22678604610913541,-2.5927165154022687,-3.6958184051047054,False,applicant_pool
225,1.3190131977413961,2.0554768586186185,3.8880754975951954,True,admitted_students_file
226,2.809210861229503,-0.8942720041535557,1.3728539069799652,True,admitted_students_file
227,-0.5865850850709007,2.0518127559389576,1.1927562900786088,True,admitted_students_file
228,1.43530015664544,-1.449241480651316,0.7516245088005381,False,applicant_pool
229,0.2437524804016479,-0.8124011585565369,-0.0438396616825672,False,applicant_pool
230,-0.15124764674637586,-2.20284938250963,-1.007327036614637,False,applicant_pool
231,0.4325944517261522,0.3621249759426975,0.21996120082930498,False,applicant_pool
232,0.06191648367995918,-1.1012568208112323,-1.536427945911798,False,applicant_pool
233,0.11039572561221853,-1.0730001540983543,-0.4295299314847506,False,applicant_pool
234,-0.4083331628266692,-1.3725142171743974,-0.1554205404084803,False,applicant_pool
235,-1.3981096597988507,0.777355062737863,-0.8569522789578243,False,applicant_pool
236,-1.5436252025220816,0.7114636515675471,-1.050521804494291,False,applicant_pool
237,0.653244883281227,1.8120338910787854,2.4571446855999644,True,admitted_students_file
238,-0.2767000900857134,-0.6857066210729733,-0.9456360058519103,False,applicant_pool
239,-0.5960888996561666,0.21881937104680035,-0.5326171332801695,False,applicant_pool
240,0.008505626723153567,-1.2893351974019516,-1.093740212003588,False,applicant_pool
241,0.7949322529156275,-0.33503902273531805,0.2534439129238658,False,applicant_pool
242,0.1803639430263982,-0.5188453132811776,-1.3215595577970336,False,applicant_pool
243,-0.6560549366409674,0.46444995749542084,-0.5020813152237438,False,applicant_pool
244,1.2262929556489497,1.017021806418191,1.6194122087414469,True,admitted_students_file
245,1.579185502981632,0.9910666908314999,1.8269304813009164,True,admitted_students_file
246,0.4945566553228533,-0.8428122722176108,0.5842289858241185,False,applicant_pool
247,0.9736635113440901,0.9984679046229995,2.569459975914971,True,admitted_students_file
248,1.241959996813811,-0.044085137107797066,1.837357071473991,True,admitted_students_file
249,1.1300993164045137,-0.32459689589701496,1.1638332421816282,True,admitted_students_file
250,0.6140991771126236,-0.7085114868189184,-0.1654822148461368,False,applicant_pool
251,0.5983470470748828,-0.559935794361552,-0.41118103470615097,False,applicant_pool
252,0.5196605733465026,1.7423138461962333,1.4827982754586597,True,admitted_students_file
253,-1.0973376745470436,0.30741076649402355,-0.10354735139343446,False,applicant_pool
254,0.7007231568595857,0.17461184750120493,1.1443242116064813,True,admitted_students_file
255,-1.355813971126554,-0.26224685853694674,-0.6155795258201805,False,applicant_pool
256,-0.7945994551250549,2.4459786114380284,0.9885736216401959,True,admitted_students_file
257,1.3035650678080875,1.3050104888464247,2.246377679715016,True,admitted_students_file
258,0.8402201626941975,-0.7210621147987927,0.9600634846904649,True,admitted_students_file
259,1.4873982896858626,-0.2736150547046242,1.4050713715850838,True,admitted_students_file
260,-0.27167438368729224,-0.21424454337091037,-0.33825644120221093,False,applicant_pool
261,-1.1522488412767675,0.14587197828259946,-1.2378390457004138,False,applicant_pool
262,-0.24043719707034283,-0.7012259926314353,-1.212378273877831,False,applicant_pool
263,0.1020312972405742,0.43881652336169663,-0.12530125312305096,False,applicant_pool
264,0.07898871634000969,1.4520881320393144,1.1751525905190117,True,admitted_students_file
265,1.1336804787567016,-1.3136281090041633,0.24689666782809322,False,applicant_pool
266,-0.36127042500344553,-1.128146737092067,-1.9582937779229042,False,applicant_pool
267,0.35203447180292424,-0.48315855529730695,-0.43802723012583433,False,applicant_pool
268,-0.9886271494346061,-0.43679556010782966,-0.7562249354888075,False,applicant_pool
269,0.450317278043813,1.9984658747459307,0.9619331122450118,True,admitted_students_file
270,0.003108550185636745,1.0017092200148388,0.9568644577720324,True,admitted_students_file
271,-0.7498133382845175,0.9443223521182641,-0.08876894464966073,False,applicant_pool
272,-0.2358293621748528,-0.2643656935134005,-0.8315209763658443,False,applicant_pool
273,-0.18417574651522164,-0.2863134067868141,-0.26857414693209497,False,applicant_pool
274,-0.2701551293370962,-1.4517054137653986,-0.8446131223112514,False,applicant_pool
275,1.7713412422676835,0.7817402280478173,1.065532715716126,True,admitted_students_file
276,-0.09844600230787963,0.49105460480878543,0.08536692575575552,False,applicant_pool
277,-0.24389611017733773,1.2859973646782836,1.0047406795405904,True,admitted_students_file
278,-2.0974509576101417,-0.2108297133561673,-2.033845564449838,False,applicant_pool
279,-0.8942073519794773,-0.1417791462003969,-1.8338210121136496,False,applicant_pool
280,-0.26307342445635284,0.17004552856063573,-1.136069824315044,False,applicant_pool
281,-0.6858526761766428,0.8918975755070955,-0.15870642027508458,False,applicant_pool
282,1.381707593377797,-1.470215622097479,-0.9804230120813902,False,applicant_pool
283,-0.16493777539621862,0.7360561337383746,0.12782160629902928,False,applicant_pool
284,1.2884442493182524,-0.020495562172830533,1.9896266424653994,True,admitted_students_file
285,0.061704634050368024,-1.0586372679536964,-1.6130250834192406,False,applicant_pool
286,0.037227836421576635,-2.0846057526540664,-1.528619041585509,False,applicant_pool
287,-0.08879644771250095,-0.1364737118783534,1.3461875842559134,True,admitted_students_file
288,0.0037962516214591325,1.44771298327407,1.229172060765091,True,admitted_students_file
289,1.7187950030498593,1.674684666741395,1.9483554841313961,True,admitted_students_file
290,-2.3196107267512183,0.3553762106700964,-1.386570279616196,False,applicant_pool
291,-2.001545744438679,1.9620056638422476,0.2748527034876141,False,applicant_pool
292,-0.5431708310561139,-0.04294108295674488,0.8060676073308499,False,applicant_pool
293,0.014527881937568883,0.9533035516427811,0.25749290659315777,False,applicant_pool
294,0.6901044247640123,-0.45123088890642726,-0.3750593997143675,False,applicant_pool
295,0.4730871980274752,-0.5145988392841486,-0.9921486797629969,False,applicant_pool
296,-0.3842459128805702,-0.6775091168806363,-0.6179735465879215,False,applicant_pool
297,1.0190436932417624,-2.0605289471243124,-1.6609465738961964,False,applicant_pool
298,1.030195403152731,1.2870922599469117,1.1815891436395116,True,admitted_students_file
299,0.18405783127156553,-0.6416324391380163,-0.9335019038904396,False,applicant_pool
300,0.9626575724868413,-0.8014387797551964,0.8566786724394432,False,applicant_pool
301,0.2726452634321288,-1.1799716816126755,-0.9456396429741194,False,applicant_pool
302,-0.5614830267828836,-0.20435943653628302,-0.2199463715535272,False,applicant_pool
303,0.6978168390000047,1.7634923105597426,0.4769865460318419,False,applicant_pool
304,0.11061312257867771,2.0937788508227175,1.524909650827899,True,admitted_students_file
305,0.001339846754486929,-1.6608668758020833,-1.9209047829834616,False,applicant_pool
306,1.4729535721895743,-0.35444799597628235,0.4290746745877385,False,applicant_pool
307,-2.4508721285400865,-1.0343577700936986,-0.7175576321326034,False,applicant_pool
308,-1.4176841701595697,0.9883377412115197,0.373446885252386,False,applicant_pool
309,-1.18707042637437,0.2865935472939267,-0.675198779384203,False,applicant_pool
310,-0.3632606475688056,-0.636569327379835,1.589369853131621,True,admitted_students_file
311,-0.2546081697660301,0.072573080591019,-0.7589450912250796,False,applicant_pool
312,-1.5073256477730475,-0.4774186214077085,-0.4744323075147384,False,applicant_pool
313,-0.9851580323108263,1.6142460943748966,-0.6639648794513343,False,applicant_pool
314,-0.8608416785235702,0.5469595150160383,-0.3747693366334589,False,applicant_pool
315,2.457424092075892,0.669823420916438,1.089258058318622,True,admitted_students_file
316,1.8017419477471466,-2.6669174780328975,-0.38227095412212564,False,applicant_pool
317,-0.4117494176846493,-0.06678867882881083,-0.27187058522861934,False,applicant_pool
318,-0.3635832903067989,2.083210959059034,0.9023926252604457,False,applicant_pool
319,-1.1492039971882941,1.3261290700366843,0.8794412149398682,False,applicant_pool
320,-1.9081304132252668,-1.8470895859203031,-2.8378622805465734,False,applicant_pool
321,-0.11688018640852403,-0.3134258326835941,-0.050902688944749946,False,applicant_pool
322,-0.9978519832440257,-1.2015194659187214,-0.8552029837658486,False,applicant_pool
323,-0.08485053166200977,1.7111015603628703,0.01880832242823116,False,applicant_pool
324,-1.6002058490434774,0.2442782822759085,-1.4052429575709886,False,applicant_pool
325,-0.7619744583102578,-0.767795559731436,-0.9566478346060172,False,applicant_pool
326,0.14862709530283086,0.03415794354078901,0.559917668848176,False,applicant_pool
327,0.3662095977839374,-2.607365529068484,-0.46188491918988195,False,applicant_pool
328,0.41747195874201454,-1.0849613034565766,-0.5849839331740097,False,applicant_pool
329,-1.3204889841570373,0.03644372582630957,-1.056159147769892,False,applicant_pool
330,0.8546857301355617,0.8456753684533224,0.49441749293321013,False,applicant_pool
331,-0.8002116966018503,-1.9413141205973408,-1.5510029166555508,False,applicant_pool
332,0.6328579146073064,-0.38115530770242934,-0.044375607100493986,False,applicant_pool
333,-0.010638676618193147,1.0096857385188218,0.4575580062574057,False,applicant_pool
334,-1.3763874990779479,-1.4514533243732721,-1.9038184893652488,False,applicant_pool
335,-0.31619770458118795,0.2291828347841731,0.3295799780951777,False,applicant_pool
336,0.3653637420637676,0.06597450310600346,-0.11424152786513148,False,applicant_pool
337,0.612965380474599,1.7143803203566024,0.9722640433040475,True,admitted_students_file
338,-0.14098789744441861,-0.23013619311163766,0.060976271432435614,False,applicant_pool
339,1.5317788906010528,-0.17160059837507027,-1.2338915413709208,False,applicant_pool
340,1.007510770986559,0.8549597531646885,0.788031119135131,False,applicant_pool
341,-0.25665411639975283,-1.3263486680493446,-1.8348684594770681,False,applicant_pool
342,0.7501218121369445,-0.22088320655085864,1.186285849742708,True,admitted_students_file
343,1.9337934851881868,-0.45572501084051054,0.6520915745459619,False,applicant_pool
344,1.960484600783027,-0.13891181270510022,0.791521031563591,False,applicant_pool
345,-1.2279998808224974,0.848406448962838,-0.28077147038607037,False,applicant_pool
346,-0.9265331111571506,0.5541614850821731,-0.6588022568741748,False,applicant_pool
347,1.484918786733851,-0.7486823085286762,0.19670000012588923,False,applicant_pool
348,-1.0582810508376372,0.13669920332721244,-0.5310509135855619,False,applicant_pool
349,-1.322541133291679,1.4904416141005241,-0.18629299162863827,False,applicant_pool
350,-0.4861941306990469,-0.8313656987973053,-1.1568661057630547,False,applicant_pool
351,0.42022670947458574,0.1451667803970126,-0.33960460318137703,False,applicant_pool
352,-0.10239670661109637,-0.19316067693862857,-0.999760917671693,False,applicant_pool
353,-0.6505636204055921,-0.06300501583677695,-0.42137378524434355,False,applicant_pool
354,-0.674212461724509,-1.6306576222494007,-1.2835451977329655,False,applicant_pool
355,-0.7123370644127087,1.4107628543122044,-0.5457328872140925,False,applicant_pool
